id,name,name_en,name_ms,amenity,man_made,shop,tourism,opening_hours,beds,rooms,addr_full,addr_housenumber,addr_street,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4703275089,ILHAM Gallery,ILHAM Gallery,,,,,gallery,"Tu-Sa 11:00-19:00; Su 11:00-17:00; Mo,PH off",,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,ILHAM Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4661264031,Jadi Batik Gallery,Jadi Batik Gallery,,,,,gallery,09:00-17:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Jadi Batik Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11515771739,Oriental Art & Cultural Center,Oriental Art & Cultural Center,,,,,gallery,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Oriental Art & Cultural Center,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13586146004,Ruang Merdeka,,,,,,gallery,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ruang Merdeka,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11992352981,Universiti Malaya Art Gallery,,Galeri Seni Universiti Malaya,,,,gallery,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Universiti Malaya Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11497118871,Ur-Mu,UR-MU,,,,,gallery,Tu-Su 10:00-08:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,UR-MU,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4770727112,Wei-Ling Gallery,,,,,,gallery,,,,,8,Jalan Scott,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Wei-Ling Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12248634339,5 Twenty @ Ampang Hilir,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,5 Twenty @ Ampang Hilir,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12974136017,Embassy Villa By Cobnb,,,,,,guest_house,,,,,4,Persiaran Ampang Hilir,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Embassy Villa By Cobnb,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4763211056,Etika Inn,,,,,,guest_house,,,,,76A,Jalan Sultan,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Etika Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1809525537,Feel Like Home Guest House,Feel Like Home Guest House,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Feel Like Home Guest House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13088653046,House Atuk Abu Bakar,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,House Atuk Abu Bakar,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13506704013,House Dr Ali Uncle Ziyadh,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,House Dr Ali Uncle Ziyadh,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12951201685,House Nenek,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,House Nenek,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13666282954,House Nenek Mirah,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,House Nenek Mirah,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13521493321,House Pakcik Aziz Uncle Ziyadh,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,House Pakcik Aziz Uncle Ziyadh,,,,,,,,,,,,,,,,,,,,,,,,,,
node/945162651,Impian Budget Inn,Impian Budget Inn,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Impian Budget Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5500071924,Irsia Guesthouse,,,,,,guest_house,,,,,34,Lorong 1/77a,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Irsia Guesthouse,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11738057469,Monkey Mansion Putra Majestik,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Monkey Mansion Putra Majestik,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13703495787,Monkey Mansion Signature,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Monkey Mansion Signature,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13316144315,Nomad Shophouse,,,,,,guest_house,,,,,20,Jalan Pudu Lama,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Nomad Shophouse,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7434703337,Orange Pekoe,,,,,,guest_house,,,,,1-Jan,Jalan Angsoka,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Orange Pekoe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5152843121,Oriental Heritage House,,,,,,guest_house,,,,,,Jalan Kasipillay,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Oriental Heritage House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4047414758,Penginapan Pengembara Backpackers,,Penginapan Pengembara Backpackers,,,,guest_house,,,,,,Jalan Tun H.S. Lee,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Penginapan Pengembara Backpackers,,,,,,,,,,,,,,,,,,,,,,,,,,
way/918258907,Pusat Belia Antarabangsa,International Youth Center,Pusat Belia Antarabangsa,,,,guest_house,,,,,,Jalan Yaacob Latif,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,International Youth Center,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13521473927,Residensi TTDI 16,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Residensi TTDI 16,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11785925669,Rumah Tamu Datin Halijah,,,,,,guest_house,"Su,Tu-Sa 08:00-23:00",,,,116,Jalan Taman Dato Senu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rumah Tamu Datin Halijah,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8512016125,Sekeping Jugra,,Sekeping Jugra,,,,guest_house,,,,,3,Jalan Jugra,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sekeping Jugra,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4224633489,Step Inn Guest House,Step Inn Guest House,,,,,guest_house,24-Jul,,,,35;37,Jalan Pudu Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Step Inn Guest House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4619901232,Submarine @ Central Market,Submarine @ Central Market,,,,,guest_house,,,15,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Submarine @ Central Market,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6270038665,Sunflower House,Sunflower House,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sunflower House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10243837241,The Bengkulu Suite,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Bengkulu Suite,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4111751796,The Bodhi Lodge,The Bodhi Lodge,,,,,guest_house,,,8,,18A,Jalan Kemuja,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Bodhi Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11741393869,Tiong Nam 32,,,,,,guest_house,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Tiong Nam 32,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4727833591,Travelogue,Travelogue,,,,,guest_house,,,,,118B,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Travelogue,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13140202995,Upstairs Downstairs,,,,,,guest_house,,,,,170,Jalan Pudu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Upstairs Downstairs,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13375148563,Vai Bnb,,,,,,guest_house,,,,,8,Jalan Delima,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Vai Bnb,,,,,,,,,,,,,,,,,,,,,,,,,,
node/2897453544,Birdnest Collective,,,cafe,,,hostel,,,,,210,Jalan Tun H S Lee,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Birdnest Collective,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4281623093,PODs The Backpackers Home & Cafe,PODs The Backpackers Home & Cafe,,cafe,,,hostel,24-Jul,,,,30,Jalan Thambipillay,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,PODs The Backpackers Home & Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13147586649,ARK Staycation Home,,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,ARK Staycation Home,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11586758741,Asrama Puteri SMA Majlis Agama Islam,,,,,,hostel,,,,,33,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Asrama Puteri SMA Majlis Agama Islam,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12530516649,Bright Star Inn,Bright Star Inn,,,,,hostel,,,,,,Jalan Hang Lekiu,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Bright Star Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4279991368,Denai - The Backpackers Residence,,,,,,hostel,,,,,48,Jalan Sultan,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Denai - The Backpackers Residence,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4199825289,Dengba Hostel,Dengba Hostel,,,,,hostel,Mo-Su 08:00-00:00,,,,42,Jalan Alor,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Dengba Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4193380189,Dorms KL,,,,,,hostel,,,3,,8;10,Tengkat Tong Shin,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Dorms KL,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4831252921,Dreamville Hostel,,,,,,hostel,24-Jul,,,,20-Jan,Jalan Jelatek 2 AU 1,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Dreamville Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4766245924,Dreamville Hostel,Dreamville Hostel,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Dreamville Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4220766193,Hotel Maison Boutique,,,,,,hostel,,,,,36,Jalan Baba,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Hotel Maison Boutique,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4725305797,J Hostel,,,,,,hostel,,,,,,Lorong 8/1E,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,J Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11156751529,JHostels,JHostels,,,,,hostel,,,,,61,Jalan Ampang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,JHostels,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12860073252,Kitez Hotel & Bunks,,,,,,hostel,,,,,,Jalan Petaling,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Kitez Hotel & Bunks,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5119073124,Klbackpacker.com,Klbackpacker.com,,,,,hostel,24-Jul,,3,,38A,Jalan Walter Grenier,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Klbackpacker.com,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5114666021,KLCC Dorm Hostel,KLCC Dorm Hostel,,,,,hostel,24-Jul,,,,344,Jalan Tun Razak,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,KLCC Dorm Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4461481792,Mingle Chinatown Hostel,Mingle Hostel,,,,,hostel,,,,,53,Jalan Sultan,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Mingle Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6466176587,Mingle Hostel Highstreet,,,,,,hostel,24-Jul,,,,22,Jalan Tun H.S. Lee,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Mingle Hostel Highstreet,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5735228421,Myracle Spaceship Capsule KLCC #2,Myracle Spaceship Capsule KLCC #2,,,,,hostel,,,,,,Jalan Cendana,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Myracle Spaceship Capsule KLCC #2,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5783643258,One Year Summer,One Year Summer,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,One Year Summer,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4686358489,Peace Charis Home,Peace Charis Home,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Peace Charis Home,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11898444379,Premium Hostel,,,,,,hostel,,,,,30,Jalan Wan Kadir 4,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Premium Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4584783797,Rain Forest,Rain Forest,,,,,hostel,,,,,122,Jalan Petaling,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rain Forest,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4493573601,Raizzy's Guesthouse,Raizzy's Guesthouse,,,,,hostel,,,,,165G,Jalan Tun H.S. Lee,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Raizzy's Guesthouse,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4629611814,Reggae Mansion Hostel,,,,,,hostel,,,,,53,Jalan Tun H.S. Lee,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Reggae Mansion Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9949606017,Residensi UTM Kampung Baru,,,,,,hostel,,,,,79,Jalan Raja Alang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Residensi UTM Kampung Baru,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4176068299,RevoPackers,,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,RevoPackers,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11586192517,RHV Bukit Bintang,RHV Bukit Bintang,,,,,hostel,,,,,65B,Jalan Sultan Ismail,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,RHV Bukit Bintang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5121237121,Sha La La,,,,,,hostel,24-Jul,,,,88,Jalan Pudu,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sha La La,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4342588423,Submarine Guest House,,,,,,hostel,,,21,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Submarine Guest House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7127823385,suite 192,,,,,,hostel,,,,,192,Jalan Tun Sambanthan,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,suite 192,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4187557189,Sunshine Bedz,Sunshine Bedz,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sunshine Bedz,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3905728703,The Explorers Guesthouse,,,,,,hostel,,,,,128&130,Jalan Tun H.S. Lee,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Explorers Guesthouse,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11581359149,The Manor by Mingle,The Manor by Mingle,The Manor by Mingle,,,,hostel,,,,,27;31,Jalan Pudu Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Manor by Mingle,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4354950190,The Travel Hub,The Travel Hub,,,,,hostel,24-Jul,,,,15-Jan,Jalan Balai Polis,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Travel Hub,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10164486711,The Y Boutique Hotel,The Y Boutique Hotel,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,The Y Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4572056092,Travellers Palm lodge,,,,,,hostel,,,,,10,Jalan Rembia,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Travellers Palm lodge,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12485172250,Wakaka Hostel,Wakaka Hostel,,,,,hostel,24-Jul,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Wakaka Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10588065113,Wellvest Youth Hostel,Wellvest Youth Hostel,,,,,hostel,,,,,231-E&231-F,Jalan Merpati,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Wellvest Youth Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13152175458,YMCA of Kuala Lumpur Hostel,YMCA of Kuala Lumpur Hostel,,,,,hostel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,YMCA of Kuala Lumpur Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6349471485,ZigZag Travellers Home,Zig Zag Hostel,,,,,hostel,,,,,34,Jalan Hang Kasturi,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Zig Zag Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10867090276,Hotel De’Grand Orchad,,,restaurant,,,hotel,,,,,81,Medan Bunus,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Hotel De'Grand Orchad,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7177318762,Sindbad,,,restaurant,,,hotel,,,,,26,Lorong 1/77a,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sindbad,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4927731779,1 Hotel,1 Hotel,,,,,hotel,,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,1 Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4331553892,1000 Miles,,,,,,hotel,,,,,17,Jalan Tun H.S. Lee,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,1000 Miles,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4058148340,12Fly Hotel,12Fly Hotel,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,12Fly Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4705915717,1st Centro Hotel,,,,,,hotel,,,,,,Jalan Klang Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,1st Centro Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8567891787,28 Hotel,28 Hotel,28 Hotel,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,28 Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10675591219,28 Rapid Hotel,Hotel Run Star,,,,,hotel,,,,,,Jalan Tuanku Abdul Rahman,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Hotel Run Star,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11418514975,33 Star,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,33 Star,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13644834552,A Star Hotel,,,,,,hotel,,,,,46,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,A Star Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4215289289,AC Hotel Kuala Lumpur,,,,,,hotel,,,362,,9,Jalan Lumut off Jalan Ipoh,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,AC Hotel Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9760722917,Aces Hotel Kuala Lumpur,Aces Hotel Kuala Lumpur,Aces Hotel Kuala Lumpur,,,,hotel,24-Jul,,,,10,Jalan Tun Tan Cheng Lock,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Aces Hotel Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8567895819,Adamson,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Adamson,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11366043931,Adamson Inn,,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Adamson Inn,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8567965337,Adamson Park,Adamson Park,,,,,hotel,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Adamson Park,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3014018963,Aditya Hotel,,,,,,hotel,,,,,,Jalan Klang Lama,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Aditya Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7231887477,Adya,,,,,,hotel,,,,,27,Jalan Tuanku Abdul Rahman,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Adya,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4255810589,Aira Hotel,Aira Hotel,,,,,hotel,,,,,290,Jalan Raja Laut,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Aira Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11264079111,Akar Hotel Jalan Raja Uda,,,,,,hotel,,,,,31,Jalan Raja Uda,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Akar Hotel Jalan Raja Uda,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7081372194,Akar Hotel Kuala Lumpur,Akar Hotel Kuala Lumpur,Akar Hotel Kuala Lumpur,,,,hotel,,,,,383&385,Jalan Tuanku Abdul Rahman,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Akar Hotel Kuala Lumpur,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4754575790,Alamis City,,,,,,hotel,,,,,,Jalan Raja Laut,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Alamis City,,,,,,,,,,,,,,,,,,,,,,,,,,
